angry-mean,angry-median,angry-min,angry-max,angry-sd,angry-range,angry-skewness,angry-kurtosis,disgust-mean,disgust-median,disgust-min,disgust-max,disgust-sd,disgust-range,disgust-skewness,disgust-kurtosis,fear-mean,fear-median,fear-min,fear-max,fear-sd,fear-range,fear-skewness,fear-kurtosis,happy-mean,happy-median,happy-min,happy-max,happy-sd,happy-range,happy-skewness,happy-kurtosis,neutral-mean,neutral-median,neutral-min,neutral-max,neutral-sd,neutral-range,neutral-skewness,neutral-kurtosis,sad-mean,sad-median,sad-min,sad-max,sad-sd,sad-range,sad-skewness,sad-kurtosis,surprise-mean,surprise-median,surprise-min,surprise-max,surprise-sd,surprise-range,surprise-skewness,surprise-kurtosis,participantTemp-mean,participantTemp-median,participantTemp-min,participantTemp-max,participantTemp-sd,participantTemp-range,participantTemp-skewness,participantTemp-kurtosis,class
0.04197278911564625,0.04,0.02,0.07,0.010731063421339315,0.05,-4.2266508139810555E-05,7.77023710891322E-06,0,0,0,0,0,0,0,0,0.17782312925170077,0.18,0.06,0.32,0.04957667059977712,0.26,-2.6729578416682804E-05,4.217890073443546E-06,0.005238095238095241,0.01,0,0.02,0.005259695722470122,0.02,-0.006719252703389793,0.006691658119845656,0.6129931972789117,0.61,0.43,0.78,0.07608100736461199,0.35000000000000003,0.004647405734432511,0.004093108253937515,0.13802721088435374,0.14,0.06,0.25,0.03569789063267177,0.19,-0.016565978758952618,0.022287528513905214,0.02340136054421764,0.02,0,0.11,0.020914357228587574,0.11,-2.9262209064940522E-05,4.758995089463629E-06,35.3184353741496,35.49,33.17,35.65,0.5262209006678559,2.479999999999997,0.0011571319370675005,0.000641135196003136,inattentive
0.040463576158940376,0.04,0.02,0.11,0.013189286659077721,0.09,0.002503316516934812,0.001810005948834599,0,0,0,0,0,0,0,0,0.16211920529801313,0.16,0.04,0.29,0.0565405471517223,0.24999999999999997,-6.52176970861658E-05,1.3979112333843065E-05,0.05476821192052981,0,0,0.6,0.13856327331357435,0.6,0.004889026537962502,0.004418642261224972,0.6123178807947016,0.62,0.29,0.83,0.10603288074688193,0.54,-0.0004209912828335378,0.00016801824865144088,0.11602649006622522,0.13,0.01,0.19,0.04273868651194672,0.18,-0.037278150936832566,0.06631291701241505,0.01172185430463577,0.01,0,0.07,0.007525813362038018,0.07,-7.931437813903132E-05,1.8146583877176732E-05,35.05556291390727,35.55,33.05,35.65,0.8609440650401923,2.6000000000000014,0.0015841197382657456,0.0009833534736094613,inattentive
0.03698630136986298,0.04,0.02,0.07,0.011187680541970085,0.05,-0.023973058701893157,0.03639839360268911,0,0,0,0,0,0,0,0,0.14623287671232882,0.14,0.04,0.34,0.06307356447482688,0.30000000000000004,-0.02432626451003351,0.03711517547735643,0.020616438356164394,0.01,0,0.26,0.02730403660105871,0.26,4.61582722926639,40.46849109598474,0.666849315068493,0.67,0.41,0.86,0.08313014573346938,0.45,-0.0012259739902233746,0.0006909171303260191,0.11904109589041095,0.12,0.03,0.2,0.03632669057475635,0.17,-0.04702108749246816,0.08936645092286039,0.00924657534246576,0.01,0,0.05,0.009514633030042637,0.05,-0.006286569981352065,0.006109457169258261,35.242739726027416,35.57,33.21,35.73,0.6739207714784146,2.519999999999996,0.001511599586591354,0.0009134819519237137,inattentive
0.03503401360544212,0.04,0,0.08,0.016303839106334966,0.08,-0.005333813662171329,0.004918389260528153,0,0,0,0,0,0,0,0,0.1521768707482993,0.12,0.05,0.52,0.09750295308140948,0.47000000000000003,0.00015806920781707894,4.510612100267834E-05,0.020612244897959143,0.02,0,0.09,0.013812371945830218,0.09,-0.003085316075076049,0.002370492910611314,0.66156462585034,0.67,0.32,0.86,0.1131473103998073,0.54,2.8187918802877403E-06,2.1014696749072006E-07,0.1190476190476191,0.12,0.04,0.24,0.04183435643923317,0.19999999999999998,-6.88155058682897E-05,1.488289852312819E-05,0.011768707482993206,0.01,0,0.06,0.014366470804042774,0.06,-1.269405632789013E-05,1.5628105693402752E-06,35.23204081632654,35.53,33.09,35.65,0.7730485096900623,2.559999999999995,0.00019841286796070943,6.107529281593215E-05,inattentive
0.0423648648648648,0.04,0.01,0.11,0.018829300287213604,0.1,-0.011322297839240972,0.013448277804902294,0,0,0,0,0,0,0,0,0.23060810810810822,0.22,0.08,0.42,0.08509316318450658,0.33999999999999997,-9.597732738277686E-05,2.3244066439778233E-05,0.00817567567567568,0.01,0,0.06,0.009229591230016205,0.06,-0.0046963650619124,0.004160092970954133,0.5011486486486487,0.515,0.21,0.73,0.12674470855551523,0.52,7.969796865377891E-05,1.8141933669854194E-05,0.1775000000000001,0.16,0.08,0.49,0.060726179847895266,0.41,-0.009279438947014258,0.010314532060016824,0.039797297297297266,0.03,0,0.27,0.04362725398180242,0.27,0.059720481557881705,0.12347668834428178,35.233783783783785,35.43,33.83,35.61,0.4330617043067132,1.7800000000000011,-0.0009323409950981107,0.0004817853751206474,inattentive
0.07734693877551013,0.04,0.01,0.42,0.07739224706386871,0.41,-0.0003001348670151738,0.00010605416103096594,0,0,0,0,0,0,0,0,0.2163265306122449,0.18,0.05,0.59,0.12699607167663368,0.5399999999999999,-0.00015921484934038258,4.554253546687878E-05,0.012993197278911572,0.01,0,0.14,0.019877686050005363,0.14,-0.0018999111069316532,0.0012418910210502882,0.46721088435374164,0.57,0.04,0.86,0.2391845054275734,0.82,0.0005399144206041411,0.00023202726162948107,0.19768707482993197,0.18,0.05,0.44,0.08881738528113782,0.39,-0.003010966697739739,0.0022946355326182374,0.02714285714285712,0.02,0,0.19,0.02700466072144348,0.19,0.027191685807829415,0.04315395683780315,34.775034013605385,35.07,33.25,35.57,0.7098523120801412,2.3200000000000003,0.003250706504615328,0.0025414181388333052,inattentive
0.0840540540540541,0.08,0.02,0.16,0.03657346988981033,0.14,-9.202554375774637E-06,1.0200741955074014E-06,0,0,0,0,0,0,0,0,0.245,0.23,0.06,0.43,0.08126117386783417,0.37,4.249744169312096E-05,7.844602718065621E-06,0.011891891891891899,0.01,0,0.07,0.010988406135273585,0.07,0.0027145182662294104,0.002002984535980135,0.47878378378378394,0.49,0.16,0.86,0.1341484927809952,0.7,5.035159833287624E-09,4.564973421267996E-11,0.14540540540540536,0.14,0.05,0.29,0.048746148543332354,0.24,-0.009921418583403539,0.011276792838752088,0.03493243243243238,0.03,0,0.22,0.02967154933651457,0.22,0.01115410014934806,0.013182566107571726,35.07797297297298,35.29,33.25,35.71,0.6593598036132401,2.460000000000001,0.00011999438739790027,3.130654554747089E-05,inattentive
0.038402777777777744,0.03,0.01,0.11,0.01858401323287054,0.1,4.40874542057516E-06,3.789141812172272E-07,0,0,0,0,0,0,0,0,0.21104166666666674,0.2,0.07,0.46,0.08859018278630602,0.39,-0.0075370485608469585,0.0077456151589877665,0.01715277777777773,0.01,0,0.17,0.02178376033898124,0.17,-0.0002458460046352637,8.072443927708001E-05,0.5208333333333328,0.52,0.19,0.8,0.14819984630371394,0.6100000000000001,0.0070812447133451915,0.007127441060741442,0.15083333333333335,0.14,0.02,0.37,0.06842980994339301,0.35,-1.2541739281467326E-08,1.527324043405752E-10,0.061944444444444295,0.04,0,0.24,0.053023550556146715,0.24,-0.006529026158214969,0.006396151012041303,35.193611111111146,35.37,33.07,35.63,0.48908447792095183,2.5600000000000023,0.0010004225426578776,0.0005244435996451204,inattentive
0.07618055555555556,0.07,0.02,0.2,0.03736078841248496,0.18000000000000002,-0.000564117662149311,0.00024431329102323775,0,0,0,0,0,0,0,0,0.23118055555555556,0.215,0.07,0.46,0.08299511806072439,0.39,-1.697735455482698E-05,2.2870773633664305E-06,0.006597222222222227,0.01,0,0.02,0.005911757875018186,0.02,0.08092301272041236,0.1834637310136174,0.47923611111111086,0.48,0.23,0.76,0.1156868369847807,0.53,0.0005867462480227697,0.0002574668140033853,0.18222222222222234,0.18,0.07,0.34,0.05510651862585523,0.27,-0.0004553979182811023,0.00018364349612228924,0.02479166666666664,0.02,0,0.12,0.02169769412991979,0.12,-0.0022001287380986135,0.001499863106321192,35.08513888888883,35.43,33.05,35.65,0.7635088827533114,2.6000000000000014,0.0028120319686206546,0.002080404744666746,inattentive
0.07351724137931039,0.07,0.03,0.18,0.025121251739149794,0.15,-0.0010744157803987949,0.0005781215679932586,0,0,0,0,0,0,0,0,0.22717241379310352,0.21,0.09,0.47,0.0766605005361266,0.38,-0.0016068722272090732,0.0009887757200180444,0.0026896551724137946,0,0,0.02,0.00458711424781128,0.02,0.027914311215145718,0.04448619100878945,0.491586206896552,0.49,0.25,0.66,0.087048744664592,0.41000000000000003,0.0033479230696795126,0.0026312167636402565,0.18868965517241396,0.19,0.07,0.32,0.04236548973599561,0.25,-0.0005921056023912936,0.0002612090549007707,0.01455172413793104,0.01,0,0.07,0.011263570227451312,0.07,0.000780514636241636,0.0003775409543115242,35.183793103448245,35.39,33.77,35.63,0.49358654897773335,1.8599999999999994,0.0019907717321242906,0.0013156830748816011,inattentive
0.05298245614035084,0.05,0,0.15,0.0280328699471914,0.15,-0.014287013095906555,0.01680958045680112,0,0,0,0,0,0,0,0,0.1997368421052632,0.165,0.05,0.48,0.10010924319204417,0.43,0.0045208629569290105,0.003624627714309769,0.03640350877192982,0.01,0,0.49,0.0769156201253521,0.49,0.11930115331045273,0.2847701560692698,0.5321052631578946,0.59,0.08,0.84,0.17231383895411936,0.76,-0.014153620429081899,0.016600646812924873,0.1473684210526316,0.14,0.03,0.34,0.0544679630862958,0.31000000000000005,-0.03620222027428123,0.058069563184368754,0.030877192982456142,0.02,0,0.24,0.04398088507260599,0.24,0.021309261044630073,0.02864570202141861,34.90280701754389,35.43,33.13,35.73,0.9681928443292693,2.5999999999999943,-0.05385101947774131,0.0986037707169475,inattentive
