angry-mean,angry-median,angry-min,angry-max,angry-sd,angry-range,angry-skewness,angry-kurtosis,disgust-mean,disgust-median,disgust-min,disgust-max,disgust-sd,disgust-range,disgust-skewness,disgust-kurtosis,fear-mean,fear-median,fear-min,fear-max,fear-sd,fear-range,fear-skewness,fear-kurtosis,happy-mean,happy-median,happy-min,happy-max,happy-sd,happy-range,happy-skewness,happy-kurtosis,neutral-mean,neutral-median,neutral-min,neutral-max,neutral-sd,neutral-range,neutral-skewness,neutral-kurtosis,sad-mean,sad-median,sad-min,sad-max,sad-sd,sad-range,sad-skewness,sad-kurtosis,surprise-mean,surprise-median,surprise-min,surprise-max,surprise-sd,surprise-range,surprise-skewness,surprise-kurtosis,participantTemp-mean,participantTemp-median,participantTemp-min,participantTemp-max,participantTemp-sd,participantTemp-range,participantTemp-skewness,participantTemp-kurtosis,class
0.04202380952380939,0.04,0.02,0.07,0.009707601575295067,0.05,-2.1573657771740614E-05,4.497606718117285E-06,0,0,0,0,0,0,0,0,0.14785714285714285,0.14,0.06,0.32,0.048385146987268646,0.26,0.0002281999211021989,0.00010443283874505612,0.006523809523809492,0.01,0,0.02,0.004909844800369842,0.02,-0.005585360815137162,0.007421381237337568,0.6620714285714285,0.67,0.43,0.81,0.07727344546575916,0.38000000000000006,2.9736985155868298E-05,6.899416212437394E-06,0.11919047619047624,0.11,0.05,0.25,0.03329252604188264,0.2,-0.0016048483666597003,0.0014071112530593545,0.02292857142857129,0.02,0,0.17,0.016264031095733714,0.17,-1.390060123019376E-05,2.5030020763663506E-06,35.27376190476186,35.5,33.11,35.73,0.5191551199292496,2.6199999999999974,0.0006468447173165283,0.00041893805399627153,inattentive
0.038558352402745806,0.04,0.02,0.11,0.01036979441392282,0.09,0.003073787399788108,0.0033915033233481028,0,0,0,0,0,0,0,0,0.1638672768878718,0.16,0.04,0.34,0.053125737083259225,0.30000000000000004,-4.0698389018159614E-05,1.0623397629677025E-05,0.01997711670480549,0,0,0.6,0.08533551726041792,0.6,0.01508951777318476,0.028296168103490588,0.6424713958810065,0.66,0.29,0.83,0.08966669648588739,0.54,-0.0012081613358085523,0.0009764733383401487,0.12045766590389015,0.12,0.01,0.23,0.033943972777443696,0.22,-0.030474236942483402,0.07223332373821702,0.01199084668192209,0.01,0,0.07,0.006447812569092731,0.07,-6.735887054758912E-05,2.0797934569390976E-05,35.26574370709375,35.55,33.05,35.69,0.6086374535588372,2.6400000000000006,0.0003460252420709546,0.00018434761382142093,inattentive
0.03611738148984171,0.04,0,0.17,0.016548846649338218,0.17,-0.0020853383769864394,0.0020309689774448336,0,0,0,0,0,0,0,0,0.13860045146726868,0.13,0,0.34,0.07426893173471086,0.34,-0.0038325033823628286,0.004572053508728213,0.1433182844243791,0.02,0,0.97,0.2513090878012643,0.97,0.00022593322956041367,0.00010489981504965308,0.5858916478555305,0.63,0.01,0.86,0.1805517177903853,0.85,1.5218561861503148E-05,2.8749660953499084E-06,0.08297968397291186,0.09,0,0.2,0.05308681116378108,0.2,-0.0005412224794901002,0.00033622939372928736,0.01180586907449203,0.01,0,0.06,0.009083920845327068,0.06,-0.004955302117986243,0.006440131857775152,35.32485327313763,35.57,33.05,35.75,0.562620973623514,2.700000000000003,0.0004356991165859975,0.00025179676602238044,inattentive
0.03331050228310487,0.03,0,0.08,0.013922467280676276,0.08,-0.001995081329914519,0.0019073871075757473,0,0,0,0,0,0,0,0,0.1443150684931507,0.13,0,0.52,0.08636950090270602,0.52,0.00016102720770526244,6.653094920826908E-05,0.0875570776255714,0.02,0,0.97,0.2098623492822238,0.97,-0.00011523558421930319,4.258665349498018E-05,0.6221917808219177,0.66,0.02,0.86,0.16526922749869674,0.84,5.5265944767451026E-05,1.5987043931375096E-05,0.10066210045662098,0.1,0,0.24,0.05016657164543514,0.24,1.4724149358480507E-05,2.7407220198933125E-06,0.011506849315068419,0.01,0,0.06,0.011993670272392214,0.06,-4.527714657383819E-06,5.688486989682133E-07,35.29406392694065,35.57,33.09,35.75,0.6440134684240074,2.6599999999999966,4.6548503372339995E-05,1.2716443508798497E-05,inattentive
0.04176334106728525,0.04,0.01,0.11,0.015848753000406546,0.1,-0.006007781694760968,0.008249822688101833,0,0,0,0,0,0,0,0,0.1758932714617169,0.16,0.05,0.42,0.08276586340383331,0.37,0.0001623637875667894,6.690799079770694E-05,0.007679814385150773,0.01,0,0.06,0.006653473594327972,0.06,-0.003568038959376797,0.004118431754258435,0.5961716937354994,0.61,0.21,0.82,0.12537815925529033,0.61,-0.0003410937915161833,0.00018002141713798354,0.1558700696055683,0.15,0.06,0.49,0.048404922088169336,0.43,-0.001974432772482353,0.0018710363491612006,0.02345707656612522,0.01,0,0.27,0.029768985087235807,0.27,0.1063664027691124,0.38068437580108694,35.08220417633412,35.37,33.01,35.61,0.6125845858208835,2.6000000000000014,-3.7993691351214433E-06,4.4782439085229343E-07,inattentive
0.052923433874709803,0.04,0.01,0.42,0.05008847099374829,0.41,-4.613061356224836E-07,2.692431924421421E-08,0,0,0,0,0,0,0,0,0.18294663573085843,0.16,0.05,0.59,0.09238472182903837,0.5399999999999999,-7.528381447367782E-08,2.401197657919769E-09,0.011113689095127555,0.01,0,0.14,0.017676221081639736,0.14,-0.0005766724253046076,0.00036257512366291635,0.5494431554524366,0.59,0.04,0.86,0.16501892148633063,0.82,4.485293345789068E-06,5.587448834904903E-07,0.18148491879350362,0.17,0.05,0.44,0.06506555059818811,0.39,-0.0011495013836654738,0.0009095748033627649,0.021252900232018472,0.02,0,0.19,0.020363485465719068,0.19,0.03182824787673233,0.07619200442375401,35.03055684454755,35.31,33.25,35.61,0.6164471709060846,2.3599999999999994,0.0002659367214255296,0.00012918046310001163,inattentive
0.06491879350348019,0.04,0.01,0.42,0.055365735208730914,0.41,4.689297381110224E-05,1.2773290530956519E-05,0,0,0,0,0,0,0,0,0.20419953596287693,0.19,0.05,0.59,0.10199743911879171,0.5399999999999999,0.00037989918134893533,0.00020783414554070118,0.01269141531322497,0.01,0,0.14,0.017425876046888777,0.14,0.0001711743625436968,7.179221988547896E-05,0.5191415313225054,0.57,0.04,0.86,0.17865560309279016,0.82,-2.4399798685661713E-05,5.345734855131428E-06,0.17271461716937359,0.17,0.05,0.44,0.06703747433333569,0.39,-0.004358294677247355,0.005377509808130862,0.025939675174013844,0.02,0,0.22,0.0246739495320335,0.22,0.01321142906484251,0.02359167733794347,35.02559164733175,35.27,33.25,35.71,0.6207562638013104,2.460000000000001,0.00010961663128546906,3.962728865783699E-05,inattentive
0.05986206896551733,0.06,0.01,0.17,0.025872886626467643,0.16,-0.0010400388040955216,0.0007984158378612162,0,0,0,0,0,0,0,0,0.21045977011494252,0.2,0.07,0.52,0.07710133719753708,0.45,-0.0037127136224528842,0.0043559714136894604,0.009563218390804571,0.01,0,0.17,0.01428905307981683,0.17,6.565887337347509E-08,2.007032111213418E-09,0.5001609195402301,0.5,0.17,0.8,0.10875141680284314,0.63,0.008756264295426863,0.013674818406219919,0.1828275862068967,0.19,0.02,0.37,0.05209235982027375,0.35,-0.0005753147376354238,0.00036255209422236145,0.037080459770114815,0.03,0,0.24,0.03678431024565205,0.24,-0.0009172569117513266,0.0006752808121630509,35.237632183908,35.45,33.07,35.67,0.5111849231255389,2.6000000000000014,0.00016483245882796733,6.847836804015847E-05,inattentive
0.08491879350348014,0.08,0.02,0.2,0.03197200623619205,0.18000000000000002,-0.00109848491271899,0.0008561526763293008,0,0,0,0,0,0,0,0,0.2695127610208817,0.27,0.07,0.46,0.0834438232998772,0.39,-0.0004847207153058715,0.0002876169857721003,0.004663573085846871,0,0,0.02,0.005518628670881153,0.02,0.04979683941193815,0.13838684096044998,0.43798143851508115,0.44,0.18,0.76,0.10565170475726508,0.5800000000000001,0.0015329201104296105,0.001335114315070586,0.17677494199535954,0.17,0.07,0.34,0.04738197375649941,0.27,-0.00010295948644728527,3.645140284575637E-05,0.02547563805104391,0.02,0,0.12,0.01754526755156498,0.12,-0.0015921663293432902,0.0014043553201773852,35.07496519721569,35.39,33.05,35.65,0.6536766878555809,2.6000000000000014,0.0015794872690120627,0.0013894638849922445,inattentive
0.07096330275229346,0.07,0.03,0.18,0.01763515390667208,0.15,-0.0005510613731897987,0.0003425800932243983,0,0,0,0,0,0,0,0,0.18990825688073418,0.17,0.09,0.47,0.0613045550015169,0.38,-9.683381682034293E-06,1.56506206068077E-06,0.0025229357798165156,0,0,0.02,0.004395778480021133,0.02,0.011287543771768405,0.019199714010438195,0.5259862385321107,0.54,0.25,0.7,0.07444097343679977,0.44999999999999996,0.00021879700113862632,9.997328974932185E-05,0.19426605504587152,0.19,0.07,0.32,0.03304379695895829,0.25,-0.0009083248822664546,0.0006670377989547908,0.014839449541284275,0.01,0,0.1,0.00980179274323828,0.1,0.0003347226118094723,0.0001762282648862887,35.20174311926605,35.45,33.11,35.67,0.5611404573824382,2.5600000000000023,0.0003802218789244862,0.00020887107468742607,inattentive
