angry-min,angry-max,angry-sd,angry-range,angry-skewness,angry-kurtosis,disgust-min,disgust-max,disgust-sd,disgust-range,disgust-skewness,disgust-kurtosis,fear-min,fear-max,fear-sd,fear-range,fear-skewness,fear-kurtosis,happy-min,happy-max,happy-sd,happy-range,happy-skewness,happy-kurtosis,neutral-min,neutral-max,neutral-sd,neutral-range,neutral-skewness,neutral-kurtosis,sad-min,sad-max,sad-sd,sad-range,sad-skewness,sad-kurtosis,surprise-min,surprise-max,surprise-sd,surprise-range,surprise-skewness,surprise-kurtosis,participantTemp-min,participantTemp-max,participantTemp-sd,participantTemp-range,participantTemp-skewness,participantTemp-kurtosis,class
0.029218749999999936,0.04078125000000006,0.013727787456014155,0.011562500000000125,1.4399867035831067E-06,8.194981279969766E-08,0,0,0,0,0,0,0.1978906250000001,0.1721093749999999,0.06927811189047646,0.0257812500000002,-0.0012781952772575472,0.0006990897500772489,0,0,0,0,0,0,0.1867187500000001,0.33328124999999986,0.1104614566192095,0.14656249999999976,0.0014688683752587743,0.0008414865213327229,0.112265625,0.147734375,0.07226486486086703,0.03546875000000001,-0.00022851416017042591,7.040780616335038E-05,0.022343749999999996,0.03765625,0.010344410855022147,0.015312500000000007,-9.086708611986669E-05,2.058790356243842E-05,0.5453124999999659,0.2746875000000344,0.25023094801352985,0.2706249999999315,0.0036794353082417646,0.002862715692283966,inattentive
0.026824324324324265,0.06317567567567572,0.013854317414797045,0.03635135135135146,-0.000807535938624706,0.0003977739923034191,0,0,0,0,0,0,0.1560135135135136,0.1039864864864864,0.05254007305709053,0.05202702702702722,0.00012746535439070735,3.3932051345715216E-05,0,0,0,0,0,0,0.11344594594594604,0.21655405405405392,0.06940590400385024,0.10310810810810789,-0.005161318615799679,0.004718110751639595,0.11689189189189203,0.103108108108108,0.046844356309403645,0.013783783783784032,0.01652045255765392,0.022256139013143057,0.005405405405405397,0.024594594594594604,0.006614723378659695,0.01918918918918921,-0.0036871265011299437,0.0030130380937652564,1.3987837837837915,0.32121621621620733,0.4125152010391686,1.0775675675675842,-0.06096350382427416,0.1269152466504059,inattentive
0.026470588235294072,0.05352941176470592,0.014236196929493622,0.02705882352941185,-0.013013628584019589,0.015056136053469433,8.403361344537815E-05,0.009915966386554622,0.0009128386967395136,0.009831932773109243,-6.555865388821566E-06,6.035163275307258E-07,0.18882352941176472,0.26117647058823523,0.08366777509426153,0.07235294117647051,-0.018490420966188106,0.02404979536724757,0.002184873949579832,0.027815126050420167,0.0059634268904908165,0.025630252100840335,0.018913560897497173,0.024786396344010992,0.21991596638655464,0.4200840336134454,0.13869436683634023,0.20016806722689073,0.06205450346153363,0.12084074487716778,0.19680672268907556,0.16319327731092442,0.07519088060552305,0.03361344537815114,-0.05061507010076655,0.09209204365476018,0.014201680672268917,0.025798319327731085,0.009482030623150608,0.011596638655462168,-0.02823372676890033,0.04228697287488655,1.4507563025209507,0.2692436974790482,0.3190510079180994,1.1815126050419025,2.0436656580758035E-07,5.921005300949105E-09,inattentive
0.0243243243243243,0.0356756756756757,0.012127076519253217,0.011351351351351398,0.08550161366849122,0.1810256329143941,0.00018018018018018018,0.00981981981981982,0.0013301642396606667,0.00963963963963964,3.6246975530753174,26.75900900900901,0.1327927927927927,0.14720720720720726,0.054758621373468035,0.014414414414414545,-1.1951864188174394E-06,6.095675772681843E-08,0.00018018018018018018,0.00981981981981982,0.001330164239660667,0.00963963963963964,-2.239145256562017E-05,3.0330810568164306E-06,0.1601801801801803,0.2298198198198197,0.08690869167267347,0.0696396396396394,-0.05640449542149081,0.10395832759299693,0.12963963963963962,0.15036036036036038,0.06950180408479562,0.02072072072072076,0.09121974655028205,0.19734500627562357,0.021891891891891894,0.018108108108108107,0.009055734683336262,0.0037837837837837868,-0.12727873072134765,0.30769145856451074,1.1264864864864634,0.37351351351353657,0.4200399994866401,0.7529729729729269,1.8629254336622212E-05,2.3733855225894445E-06,inattentive
0.024825174825174805,0.035174825174825196,0.011638683200764513,0.01034965034965039,0.000614666392282793,0.0002732947590406997,0,0,0,0,0,0,0.07713286713286718,0.1528671328671328,0.03997590843765668,0.07573426573426562,0.00023319234730332733,7.505812959897749E-05,0.0011888111888111888,0.008811188811188812,0.003236485724589131,0.007622377622377623,-0.00034656246735963116,0.00012729774634536497,0.1900699300699299,0.20993006993007013,0.08070923815630608,0.019860139860140236,-1.3582308259019428E-05,1.6946374105486516E-06,0.11139860139860133,0.14860139860139865,0.053644796521639546,0.037202797202797316,-1.2392617067051933E-07,3.2309436676337812E-09,0.012097902097902107,0.01790209790209789,0.004708740103365716,0.0058041958041957845,-0.0006184512234614348,0.00027554082210281194,1.26363636363633,0.3363636363636644,0.37616122390537987,0.9272727272726655,0.0003331483063243632,0.00012077085997097592,inattentive
0.033465346534653426,0.04653465346534657,0.014032186732076865,0.013069306930693143,-0.008748934472816104,0.008395515020915624,0,0,0,0,0,0,0.1758415841584159,0.3641584158415841,0.11563228956294884,0.1883168316831682,-0.0018278563676047588,0.0010407902439018,0.005742574257425744,0.10425742574257425,0.012691818106108563,0.0985148514851485,0.00037372173257981645,0.0001253636406969125,0.3614851485148516,0.29851485148514834,0.14880638053640133,0.06297029702970325,0.007985516076389898,0.007433233503605257,0.12475247524752477,0.20524752475247524,0.07425663365914185,0.08049504950495047,-0.006565109567534235,0.005724836608139359,0.017722772277227735,0.04227722772277226,0.011421812389243353,0.024554455445544524,7.846806550791967E-05,1.564459720028568E-05,1.4398019801980269,0.4201980198019726,0.5202931013219453,1.0196039603960543,0.001238358487114977,0.0006193017461380996,inattentive
0.03393939393939392,0.036060606060606085,0.013090067313003141,0.0021212121212121626,0.01865627587250742,0.02288995848391783,0,0,0,0,0,0,0.1660606060606061,0.2439393939393939,0.06657293686525335,0.0778787878787878,0.050639962070675164,0.08667015245436947,0.004949494949494952,0.025050505050505045,0.0074364292199216005,0.02010101010101009,-0.0029782017581955504,0.0019822140606511776,0.33151515151515193,0.34848484848484806,0.13685030999668635,0.016969696969696135,-0.0555214236321575,0.09798490804428679,0.1670707070707071,0.1429292929292929,0.07136833643118351,0.024141414141414186,0.06526948238035724,0.12156968449233545,0.014545454545454552,0.02545454545454545,0.01007775099897934,0.010909090909090896,-0.0009268423978571389,0.00041804168317776525,1.1678787878787418,0.2921212121212591,0.37287654069483994,0.8757575757574827,0.0018596102156404814,0.0010578910978944213,inattentive
0.02107142857142855,0.048928571428571446,0.012725850812875524,0.027857142857142896,-0.007839190503121023,0.006820057769757416,0.00011904761904761905,0.009880952380952381,0.0010845754260886081,0.009761904761904762,-1.574358290156196E-05,1.7280827267762892E-06,0.15833333333333338,0.3716666666666666,0.09032788597175839,0.2133333333333332,-0.00320631035333536,0.0020706204800332324,0.0015476190476190472,0.018452380952380953,0.003932177277360417,0.016904761904761905,-0.0007257944534408946,0.00028565683629487815,0.28476190476190477,0.2952380952380952,0.11238196125455144,0.010476190476190417,-9.056763116838836E-07,3.8375770392396475E-08,0.16142857142857148,0.1385714285714285,0.06539518798998058,0.022857142857142965,0.020647966392769182,0.024808250674702312,0.009404761904761917,0.030595238095238085,0.01061795317870706,0.02119047619047617,-0.008272594022199159,0.007327379938871951,1.5259523809523543,0.21404761904764769,0.28265374681678823,1.3119047619047066,-1.8731795902573785,10.112665718729572,inattentive
0.018703703703703726,0.02129629629629627,0.01054905582861194,0.0025925925925925457,-0.10321630546247267,0.18300473768703965,0,0,0,0,0,0,0.12333333333333334,0.18666666666666665,0.06377042156569664,0.06333333333333331,-0.13396451751849,0.2590901877122726,0.00037037037037037035,0.00962962962962963,0.001888525745775105,0.00925925925925926,-0.0001396838569360286,2.739425816348896E-05,0.16074074074074052,0.2692592592592595,0.08687692128121918,0.10851851851851896,0.29769175164934825,0.7513119939292529,0.14166666666666664,0.12833333333333335,0.05993051532121734,0.01333333333333328,-0.02017500379364151,0.0207594616410843,0.012037037037037044,0.017962962962962955,0.004860890647558031,0.005925925925925911,-0.2812013991556362,0.6963398072333659,1.359259259259268,0.38074074074073394,0.46962495616321703,0.9785185185185341,0.00589949885471067,0.004029193099357705,inattentive
0.022410714285714263,0.03758928571428574,0.010285698784710536,0.015178571428571479,0.0035866027795082695,0.002646368886263827,0,0,0,0,0,0,0.07848214285714283,0.16151785714285716,0.04771960179431679,0.08303571428571432,0.03005626593722997,0.0450456343456441,0.0034821428571428586,0.016517857142857143,0.004947911072320506,0.013035714285714284,0.020409427990196433,0.026885231780275905,0.27357142857142863,0.17642857142857138,0.09395912050743456,0.09714285714285725,-0.06658561439429586,0.13009079151288994,0.09241071428571432,0.14758928571428567,0.052444622761849025,0.055178571428571355,0.057528824176345555,0.10704999986073604,0.009375000000000007,0.010624999999999994,0.003349107023841258,0.0012499999999999872,5.802764576839219E-05,1.0828939877725373E-05,1.2824999999999704,0.3375000000000341,0.3651528544909064,0.9449999999999363,0.004828572844177017,0.003933970126416117,inattentive
