participantTemp-min,participantTemp-max,participantTemp-sd,participantTemp-range,participantTemp-skewness,participantTemp-kurtosis,class
2.151962616822445,0.42803738317755347,0.5433152632109757,1.7239252336448914,0.0024566211640129868,0.001573664609252243,distracted
2.2889090909091294,0.35109090909087115,0.575970872771351,1.9378181818182583,0.0007531798935680943,0.0003283440762811945,distracted
2.1440384615384858,0.3959615384615134,0.5615115575746783,1.7480769230769724,0.0014079796894406382,0.0007421180016477096,distracted
2.244950495049544,0.39504950495044966,0.6109392602603615,1.8499009900990941,0.00010694574536759898,2.3640598841685506E-05,distracted
2.181263157894719,0.4187368421052824,0.517107831786844,1.7625263157894366,-0.00045337928589127795,0.00015892422437450401,distracted
1.8444776119402988,0.4755223880597015,0.5879975722918955,1.3689552238805973,0.0009591691166381165,0.00038419512519955915,distracted
1.9454054054054168,0.514594594594584,0.5911628238439102,1.4308108108108328,1.0643779560133671E-05,9.829657864159592E-07,distracted
2.183448275862048,0.41655172413795327,0.5020070695710633,1.7668965517240949,0.0006898931314285193,0.00027011508935336333,distracted
2.077600000000011,0.5223999999999904,0.6060667509991506,1.5552000000000206,0.008538603832947377,0.007359860337129564,distracted
2.1751063829787114,0.3848936170212909,0.4942364510370774,1.7902127659574205,0.0010023034315137166,0.00045608057356550063,distracted
2.1290476190476255,0.4709523809523688,0.4798254123156202,1.6580952380952567,-1.0399850681304106,4.614548701083986,distracted
1.930588235294131,0.7694117647058647,0.8242934271115099,1.1611764705882663,0.0008960827863825303,0.00037984273247166207,distracted
1.9517241379310164,0.4682758620689853,0.5276236182363411,1.483448275862031,0.0011975993718225928,0.0005635362144068086,distracted
1.8293805309734523,0.33061946902655137,0.41631396250086244,1.498761061946901,0.00016601729563812267,4.411272920656673E-05,distracted
2.0809090909090955,0.3990909090909014,0.49271888620839965,1.681818181818194,-0.029990734171416684,0.041445465379864696,distracted
1.9583132530120508,0.5616867469879523,0.5065851164274406,1.3966265060240985,0.01642279834018556,0.01820911802776821,distracted
2.2047422680412367,0.715257731958765,0.6113953835428728,1.4894845360824718,-0.179530286841966,0.46534409910551905,distracted
2.3639080459770128,0.5760919540229921,0.6809245849541875,1.7878160919540207,-0.0005282774634665107,0.0001892296543478101,distracted
2.196483516483518,0.4835164835164818,0.5720339143607163,1.7129670329670361,-0.0031327892037860774,0.0020618419052322863,distracted
2.443809523809499,0.5761904761905043,0.6693100654545844,1.8676190476189944,0.001794260740824641,0.0009548617608943022,distracted
1.7813157894736946,0.4786842105263105,0.4206177853225421,1.3026315789473841,-0.060990804345838014,0.1016928327641612,distracted
2.4219047619047913,0.3380952380952138,0.5277320662863384,2.0838095238095775,-0.02348912176220947,0.02946108933037992,distracted
1.849462365591421,0.49053763440858233,0.4934460033895006,1.3589247311828387,-0.5661540769777842,2.1219761661947216,distracted
1.8667346938775538,0.47326530612244966,0.554726951605158,1.393469387755104,0.0022126179851234273,0.001329282465923978,distracted
2.1312643678160725,0.4687356321839289,0.5531078434008114,1.6625287356321437,-0.001355905889793607,0.0006649859668441168,distracted
2.255400000000016,0.3645999999999816,0.49285985837761215,1.8908000000000342,0.0007153960607206596,0.0002969810414369099,distracted
1.702197802197837,0.3778021978021613,0.44371509074338616,1.3243956043956757,0.00032916560000592566,0.00010222718151345964,distracted
1.3660465116279283,1.1339534883720717,0.38639743086730605,0.23209302325585668,0.05135361797929809,0.08425471459638884,distracted
1.5632432432432495,1.29675675675675,0.5390785634668489,0.26648648648649953,0.0046131252071946955,0.0032240682701203172,distracted
