angry-mean,angry-median,angry-min,angry-max,angry-sd,angry-range,angry-skewness,angry-kurtosis,disgust-mean,disgust-median,disgust-min,disgust-max,disgust-sd,disgust-range,disgust-skewness,disgust-kurtosis,fear-mean,fear-median,fear-min,fear-max,fear-sd,fear-range,fear-skewness,fear-kurtosis,happy-mean,happy-median,happy-min,happy-max,happy-sd,happy-range,happy-skewness,happy-kurtosis,neutral-mean,neutral-median,neutral-min,neutral-max,neutral-sd,neutral-range,neutral-skewness,neutral-kurtosis,sad-mean,sad-median,sad-min,sad-max,sad-sd,sad-range,sad-skewness,sad-kurtosis,surprise-mean,surprise-median,surprise-min,surprise-max,surprise-sd,surprise-range,surprise-skewness,surprise-kurtosis,participantTemp-mean,participantTemp-median,participantTemp-min,participantTemp-max,participantTemp-sd,participantTemp-range,participantTemp-skewness,participantTemp-kurtosis,class
0.05425373134328357,0.05,0.02,0.1,0.014500482013174264,0.08,-9.419504568302544E-05,2.763221373192136E-05,0.0002611940298507463,0,0,0.01,0.0015949037517285429,0.01,-1.6388964140426418E-05,2.6839861554516773E-06,0.2409701492537315,0.24,0.05,0.42,0.06414616475064215,0.37,-0.0004199359108407206,0.00020274755141317483,0.001753731343283583,0,0,0.03,0.004351936551550253,0.03,-0.00024417811271388245,9.8398219858611E-05,0.49305970149253703,0.49,0.31,0.85,0.09961288962285632,0.54,0.0024807441243101156,0.0021651478589239607,0.18705223880597033,0.2,0.05,0.4,0.0659027797257806,0.35000000000000003,-0.0013579847224759202,0.0009695527521398413,0.02104477611940287,0.02,0,0.06,0.010842746851155174,0.06,-3.3382354367605156E-06,3.216628325967253E-07,34.61455223880601,34.77,33.31,34.95,0.3232279258468035,1.6400000000000006,0.0018418102357504128,0.0014555867969452568,inattentive
0.058191489361702216,0.06,0.03,0.16,0.017049953679609722,0.13,-0.0003932510546423768,0.00018893375847898151,0,0,0,0,0,0,0,0,0.2712056737588651,0.27,0.12,0.44,0.05591882639248992,0.32,0.0001346347076224236,4.525074615613665E-05,0,0,0,0,0,0,0,0,0.3992553191489361,0.385,0.21,0.65,0.09557113901984544,0.44000000000000006,-0.0052978343606729554,0.006056395160816611,0.2517375886524823,0.26,0.06,0.4,0.07559336394287257,0.34,0.010416767318239054,0.014918562814201973,0.01812056737588642,0.02,0,0.06,0.008972752431829748,0.06,-0.002628651171557728,0.0023789956435903074,34.622056737588615,34.79,33.19,34.95,0.35929702391026686,1.7600000000000051,-0.054270955156957526,0.1347430342624397,inattentive
0.03858237547892712,0.04,0.01,0.09,0.012772017864617612,0.08,-0.011800071381492255,0.017168262635811487,3.8314176245210727E-05,0,0,0.01,0.0006177975286052533,0.01,-9.139016695343955E-07,5.667777551066656E-08,0.22750957854406115,0.22,0.04,0.49,0.06832089110312496,0.45,-0.014929332967706956,0.023492759965314892,0.0029118773946360172,0,0,0.03,0.005391554762674155,0.03,0.008705848266543083,0.01144532933693996,0.437969348659004,0.43,0.24,0.88,0.1117541046378484,0.64,0.06836823272477885,0.1786566998890177,0.2778160919540232,0.29,0.06,0.42,0.0631926802472759,0.36,-0.059677829440096704,0.1490381762837289,0.014482758620689616,0.01,0,0.04,0.008036118755378636,0.04,-0.022427162620842673,0.040418414992588456,34.69383141762451,34.85,33.07,35.01,0.3830797191144953,1.9399999999999977,3.2246788755643674E-06,3.044589878444793E-07,inattentive
0.041422764227642246,0.04,0.02,0.08,0.010707119529509706,0.06,0.07728720355694677,0.20627906806735838,8.130081300813008E-05,0,0,0.01,0.0008979968306656309,0.01,5.47778066706035,60.50406504065042,0.2807723577235773,0.28,0.13,0.49,0.05857221420225601,0.36,-0.00018132068293734218,6.430451947149939E-05,8.130081300813008E-05,0,0,0.01,0.0008979968306656309,0.01,-3.0166515408009648E-06,2.7311479779672843E-07,0.34113821138211387,0.33,0.17,0.6,0.07655916732087599,0.42999999999999994,-0.020429656139361624,0.03499396165110812,0.3130487804878052,0.31,0.17,0.47,0.058128446733514236,0.29999999999999993,0.053161404943688484,0.1252488178704789,0.022520325203251954,0.02,0,0.07,0.009421778605410184,0.07,-0.05551242265546626,0.13268809036794865,34.5847967479675,34.760000000000005,33.39,34.91,0.38969103791346604,1.519999999999996,9.676721151640527E-09,1.2920599680663784E-10,inattentive
0.041428571428571294,0.04,0.01,0.14,0.014849766821432355,0.13,0.0007229680281498073,0.0004173041157635501,3.759398496240601E-05,0,0,0.01,0.0006119857366954754,0.01,-8.714642031975573E-07,5.3533620451985164E-08,0.19751879699248118,0.2,0.07,0.37,0.04673402610031855,0.3,7.161238111454647E-05,1.9125436884547996E-05,0.0010526315789473688,0,0,0.01,0.0030689220499185814,0.01,-0.00015170153484520888,5.203319717980064E-05,0.5112406015037595,0.52,0.18,0.82,0.10662792101268685,0.6399999999999999,-0.0007122359348768523,0.0004090650614791707,0.2307894736842105,0.23,0.04,0.43,0.0767657850468445,0.39,0.0009903513691561139,0.0006348624205952603,0.015827067669172842,0.01,0,0.19,0.012812711778962253,0.19,-0.00035362696807015676,0.00016082530444278228,34.62150375939853,34.75,33.27,34.93,0.316681563075405,1.6599999999999966,1.3501258260092313E-05,2.0675667463727828E-06,inattentive
0.047181818181818096,0.05,0.01,0.11,0.015528965204757803,0.1,-0.0061568294825054696,0.006812142557474167,0,0,0,0,0,0,0,0,0.24977272727272734,0.24,0.05,0.6,0.10328444035688389,0.5499999999999999,-0.0020942857474834675,0.001617541666371856,0.00290909090909091,0,0,0.11,0.009129916314010026,0.11,0.0021295246988559933,0.0016539325802211098,0.5229545454545456,0.53,0.16,0.89,0.135209930133151,0.73,0.004733097610556357,0.004797351147270975,0.15163636363636354,0.14,0.03,0.38,0.07230022347164351,0.35,-0.0008681140372900195,0.000499930843901405,0.024454545454545354,0.02,0,0.09,0.015467641510078303,0.09,-0.00010857134297194047,3.1267597068009214E-05,34.42390909090911,34.75,33.01,34.97,0.623329178254002,1.9600000000000009,0.0006507902281172018,0.0003404569920962807,inattentive
0.03668831168831166,0.04,0,0.09,0.013725282141977144,0.09,0.005923997377973016,0.005745485290510477,0,0,0,0,0,0,0,0,0.22435064935064938,0.23,0.04,0.45,0.07263970261284279,0.41000000000000003,0.014825289563519192,0.01952140866403404,0.0032467532467532474,0,0,0.03,0.006434799554201292,0.03,-0.0008341075657923725,0.0004208587112258506,0.4851298701298703,0.455,0.19,0.87,0.12964104795768794,0.6799999999999999,-0.02572399374717482,0.04070284512280237,0.23181818181818178,0.24,0.05,0.38,0.06818095237545516,0.33,0.0338175460955485,0.05861782425700077,0.016623376623376592,0.02,0,0.04,0.009617407055362917,0.04,-0.0021210145037352363,0.0014607136623222136,34.692077922077935,34.83,33.47,34.93,0.33088758110685734,1.4600000000000009,0.0007059377817942747,0.000336921564150948,inattentive
0.043216783216783176,0.04,0.02,0.09,0.014270189897903796,0.06999999999999999,-0.005555869105161836,0.005145742142824157,6.993006993006993E-05,0,0,0.01,0.0008333129571897189,0.01,-4.132676835894268E-06,3.4680653605470165E-07,0.25818181818181823,0.23,0.09,0.62,0.09013305133051228,0.53,-0.003027035233212993,0.0022898233539666965,0.000909090909090909,0,0,0.02,0.003108546960964038,0.02,-0.00017490958488803867,5.1152102744900465E-05,0.448881118881119,0.45,0.17,0.75,0.10380256201686736,0.58,8.757730566174983E-09,9.439901274448524E-11,0.22076923076923063,0.22,0.07,0.37,0.07355200741321188,0.3,0.01248602737485512,0.015147619575297104,0.02552447552447547,0.02,0.01,0.08,0.01567494645615248,0.07,-0.0067935468613584595,0.006728332518937609,34.68636363636363,34.81,33.21,34.95,0.3069510460833646,1.740000000000002,-0.7781021734464069,3.742491739024044,inattentive
0.03822033898305083,0.04,0.01,0.06,0.011246947301997285,0.049999999999999996,-0.03603158524826054,0.05837207907993088,0,0,0,0,0,0,0,0,0.22711864406779655,0.23,0.1,0.42,0.05891823830479922,0.31999999999999995,-0.06656513879526693,0.13231927875296493,0.001101694915254237,0,0,0.01,0.0031310090172730785,0.01,-0.0003691892718780048,0.00012990506937238168,0.41618644067796634,0.39,0.2,0.74,0.11063698075715926,0.54,0.027508479523303677,0.040730160127386304,0.3021186440677966,0.3,0.1,0.48,0.08392744742966841,0.38,-2.551338244389708E-05,3.6839867084276596E-06,0.012457627118644078,0.01,0,0.03,0.006235007873530981,0.03,-0.06759474846871531,0.13505518977394904,34.53881355932203,34.75,33.19,34.93,0.42702393354019985,1.740000000000002,0.0039534748983235096,0.003066191791711816,inattentive
0.037105263157894725,0.03,0.01,0.09,0.01363198536276898,0.08,5.039603064662197E-05,1.0701540731335618E-05,0,0,0,0,0,0,0,0,0.1519473684210526,0.14500000000000002,0.06,0.37,0.05152309005547185,0.31,0.007528464879290858,0.008482550202675616,0.0027894736842105274,0,0,0.02,0.004600674405578986,0.02,0.020262022859665964,0.03175618097720238,0.5716315789473684,0.58,0.29,0.78,0.10229971987733207,0.49000000000000005,-0.017139258835903365,0.025404301032221358,0.22505263157894748,0.22,0.11,0.39,0.060617414281107555,0.28,0.014484515283293597,0.02029815145965058,0.010842105263157898,0.01,0,0.03,0.004510375849606006,0.03,-3.425368855933715E-05,6.3953010525517475E-06,34.58631578947364,34.78,33.33,34.95,0.37712639967209904,1.6200000000000045,0.0033277457573873143,0.00285617437349625,inattentive
